Ray Hit Time,Ray Hit Vertex,,,Ray Hit Normal
0.7993441,-0.4801,-0.7567971,-0.122022,1,0,0
0.7993441,-0.4932082,-0.74,-0.1156245,0,1,0
0.7993441,-0.5127398,-0.74,-0.1060847,0,1,0
0.7993441,-0.4844327,-0.74,-0.09765254,0,1,0
0.7993441,-0.5039643,-0.74,-0.08811277,0,1,0
0.7993441,-0.3264711,-0.07154876,-0.1749999,0,0,-1
0.7993441,-0.4801,-0.7516179,-0.07750723,1,0,0
0.7993441,-0.4951888,-0.74,-0.07014081,0,1,0
0.7993441,-0.5147206,-0.74,-0.060601,0,1,0
0.7993441,-0.2808966,-0.07746965,-0.1749999,0,0,-1
0.7993441,-0.2891589,-0.04800004,-0.170973,0,1,0
0.7993441,-0.3086904,-0.04800004,-0.1614332,0,1,0
0.7993441,-0.4864133,-0.74,-0.05216888,0,1,0
0.7993441,-0.2413201,-0.04800004,-0.1720806,0,1,0
0.7993441,-0.2608517,-0.04800004,-0.1625408,0,1,0
0.7993441,-0.2803833,-0.04800004,-0.1530011,0,1,0
0.7993441,-0.295238,-0.03576994,-0.1457492,0.6870671,-0.06474467,-0.7237036
0.8520403,-0.5083457,-0.7619196,-0.175,0,0,-1
0.8520403,-0.5194896,-0.74,-0.169543,0,1,0
0.8520403,-0.4801,-0.7621043,-0.1665623,1,0,0
0.8520403,-0.4911733,-0.74,-0.1611398,0,1,0
0.8520403,-0.5106938,-0.74,-0.1515809,0,1,0
0.8520403,-0.4823776,-0.74,-0.1431778,0,1,0
0.8520403,-0.5018981,-0.74,-0.1336189,0,1,0
0.8520403,-0.4801,-0.7570564,-0.1220239,1,0,0
0.8520403,-0.4931023,-0.74,-0.1156569,0,1,0
0.8520403,-0.5126228,-0.74,-0.106098,0,1,0
0.8520403,-0.4843066,-0.74,-0.0976948,0,1,0
0.8520403,-0.5038271,-0.74,-0.08813593,0,1,0
0.8520403,-0.3264399,-0.07149732,-0.1749999,0,0,-1
0.8520403,-0.4801,-0.7520088,-0.07748552,1,0,0
0.8520403,-0.4950314,-0.74,-0.07017389,0,1,0
0.8520403,-0.5145519,-0.74,-0.06061494,0,1,0
0.8520403,-0.2809633,-0.07767344,-0.1749999,0,0,-1
0.8520403,-0.2891441,-0.04800004,-0.1709939,0,1,0
0.8520403,-0.3086646,-0.04800004,-0.161435,0,1,0
0.8520403,-0.4862356,-0.74,-0.05221182,0,1,0
0.8520403,-0.2413073,-0.04800004,-0.1721497,0,1,0
0.8520403,-0.2608278,-0.04800004,-0.1625908,0,1,0
0.8520403,-0.2803483,-0.04800004,-0.1530319,0,1,0
0.8520403,-0.2952393,-0.03588563,-0.14574,0.6870671,-0.06474467,-0.7237036
0.9092522,-0.5005717,-0.7418603,-0.175,0,0,-1
0.9092522,-0.5193691,-0.74,-0.1657486,0,1,0
0.9092522,-0.4801,-0.7624347,-0.1627269,1,0,0
0.9092522,-0.4910463,-0.74,-0.1574028,0,1,0
0.9092522,-0.5105535,-0.74,-0.1477963,0,1,0
0.9092522,-0.4822308,-0.74,-0.1394504,0,1,0
0.9092522,-0.501738,-0.74,-0.129844,0,1,0
0.9092522,-0.4801,-0.7575184,-0.1181542,1,0,0
0.9092522,-0.4929223,-0.74,-0.1118917,0,1,0
0.9092522,-0.5124295,-0.74,-0.1022852,0,1,0
0.9092522,-0.4841067,-0.74,-0.09393933,0,1,0
0.9092522,-0.5036139,-0.74,-0.08433284,0,1,0
0.9092522,-0.3235745,-0.06370461,-0.1749999,0,0,-1
0.9092522,-0.4801,-0.7526022,-0.07358149,1,0,0
0.9092522,-0.4947983,-0.74,-0.0663805,0,1,0
0.9092522,-0.5143055,-0.74,-0.05677402,0,1,0
0.9092522,-0.2782648,-0.07030916,-0.1749999,0,0,-1
0.9092522,-0.2892591,-0.04800004,-0.1696518,0,1,0
0.9092522,-0.3087662,-0.04800004,-0.1600453,0,1,0
0.9092522,-0.2329551,-0.07691371,-0.1749999,0,0,-1
0.9092522,-0.2414291,-0.04800004,-0.1709125,0,1,0
0.9092522,-0.2609363,-0.04800004,-0.161306,0,1,0
0.9092522,-0.2804435,-0.04800004,-0.1516995,0,1,0
0.9092522,-0.2943671,-0.03336781,-0.1448861,0.1439324,0.9884121,0.04821971
0.9650974,-0.5155443,-0.7637147,-0.175,0,0,-1
0.9650974,-0.4801,-0.7457117,-0.1713033,1,0,0
0.9650974,-0.4971363,-0.74,-0.162201,0,1,0
0.9650974,-0.5163373,-0.74,-0.1519324,0,1,0
0.9650974,-0.4877148,-0.74,-0.1445592,0,1,0
0.9650974,-0.5069157,-0.74,-0.1342905,0,1,0
0.9650974,-0.4801,-0.7447678,-0.1259437,1,0,0
0.9650974,-0.4974941,-0.74,-0.1166487,0,1,0
0.9650974,-0.516695,-0.74,-0.10638,0,1,0
0.9650974,-0.4801,-0.769631,-0.1032244,1,0,0
0.9650974,-0.4880726,-0.74,-0.09900686,0,1,0
0.9650974,-0.5072734,-0.74,-0.08873819,0,1,0
0.9650974,-0.4801,-0.7438238,-0.08058414,1,0,0
0.9650974,-0.4978518,-0.74,-0.07109635,0,1,0
0.9650974,-0.5170527,-0.74,-0.06082767,0,1,0
0.9650974,-0.3124305,-0.04800004,-0.1713408,0,1,0
0.9650974,-0.4801,-0.7686869,-0.05786479,1,0,0
0.9650974,-0.4884303,-0.74,-0.05345452,0,1,0
0.9650974,-0.5076311,-0.74,-0.04318583,0,1,0
0.9650974,-0.2646073,-0.04800004,-0.1742364,0,1,0
0.9650974,-0.2838081,-0.04800004,-0.1639677,0,1,0
0.9650974,-0.303009,-0.04800004,-0.153699,0,1,0
0.9650974,-0.2207401,-0.05843949,-0.1749999,0,0,-1
0.9650974,-0.2359849,-0.04800004,-0.1668632,0,1,0
0.9650974,-0.2551858,-0.04800004,-0.1565945,0,1,0
0.9650974,-0.2743866,-0.04800004,-0.1463258,0,1,0
0.9650974,-0.2896955,-0.03772944,-0.1381546,0.8845074,-0.1066449,-0.4541733
1.022038,-0.5066656,-0.74,-0.1718299,0,1,0
1.022038,-0.4801,-0.745571,-0.1635023,1,0,0
1.022038,-0.4971309,-0.74,-0.154249,0,1,0
1.022038,-0.5162659,-0.74,-0.143814,0,1,0
1.022038,-0.4875963,-0.74,-0.136668,0,1,0
1.022038,-0.5067312,-0.74,-0.126233,0,1,0
1.022038,-0.4801,-0.7453972,-0.1179422,1,0,0
1.022038,-0.4971965,-0.74,-0.108652,0,1,0
1.022038,-0.5163314,-0.74,-0.09821709,0,1,0
1.022038,-0.4876618,-0.74,-0.09107108,0,1,0
1.022038,-0.5067968,-0.74,-0.0806361,0,1,0
1.022038,-0.4801,-0.7452236,-0.07238212,1,0,0
1.022038,-0.4972621,-0.74,-0.06305516,0,1,0
1.022038,-0.516397,-0.74,-0.05262014,0,1,0
1.022038,-0.2996091,-0.06466115,-0.1749999,0,0,-1
1.022038,-0.3124516,-0.04800004,-0.168099,0,1,0
1.022038,-0.4877274,-0.74,-0.04547417,0,1,0
1.022038,-0.5068624,-0.74,-0.03503919,0,1,0
1.022038,-0.2646471,-0.04800004,-0.1713881,0,1,0
1.022038,-0.283782,-0.04800004,-0.1609531,0,1,0
1.022038,-0.3029169,-0.04800004,-0.1505181,0,1,0
1.022038,-0.2168426,-0.04800004,-0.1746771,0,1,0
1.022038,-0.2359775,-0.04800004,-0.1642421,0,1,0
1.022038,-0.2551124,-0.04800004,-0.1538071,0,1,0
1.022038,-0.2700845,-0.03697783,-0.1457101,0.1536413,0.9871642,0.04360154
1.022038,-0.2885196,-0.03512496,-0.1356681,0.30366,0.9518348,0.04244157
1.077356,-0.5004325,-0.74,-0.1737222,0,1,0
1.077356,-0.5193824,-0.74,-0.1620638,0,1,0
1.077356,-0.4801,-0.7619401,-0.1626343,1,0,0
1.077356,-0.4899883,-0.74,-0.1566658,0,1,0
1.077356,-0.5089382,-0.74,-0.1450075,0,1,0
1.077356,-0.4801,-0.7413459,-0.1392605,1,0,0
1.077356,-0.498494,-0.74,-0.1279511,0,1,0
1.077356,-0.5174439,-0.74,-0.1162928,0,1,0
1.077356,-0.4801,-0.7666335,-0.1156461,1,0,0
1.077356,-0.4880498,-0.74,-0.1108948,0,1,0
1.077356,-0.5069997,-0.74,-0.09923643,0,1,0
1.077356,-0.4801,-0.7460395,-0.09227216,1,0,0
1.077356,-0.4965555,-0.74,-0.08218008,0,1,0
1.077356,-0.5155054,-0.74,-0.07052171,0,1,0
1.077356,-0.3514136,-0.06740713,-0.1749999,0,0,-1
1.077356,-0.4861113,-0.74,-0.06512374,0,1,0
1.077356,-0.5050613,-0.74,-0.05346537,0,1,0
1.077356,-0.3140041,-0.04800004,-0.1746349,0,1,0
1.077356,-0.332954,-0.04800004,-0.1629766,0,1,0
1.077356,-0.4801,-0.7507329,-0.04528394,1,0,0
1.077356,-0.494617,-0.74,-0.03640902,0,1,0
1.077356,-0.513567,-0.74,-0.02475065,0,1,0
1.077356,-0.275049,-0.07073271,-0.1749999,0,0,-1
1.077356,-0.2846099,-0.04800004,-0.169237,0,1,0
1.077356,-0.3035598,-0.04800004,-0.1575786,0,1,0
1.077356,-0.3189695,-0.03942889,-0.1481431,0.003358786,0.9997435,-0.02240162
1.077356,-0.4841728,-0.74,-0.01935267,0,1,0
1.077356,-0.5031228,-0.74,-0.007694304,0,1,0
1.077356,-0.2370582,-0.04991823,-0.1749999,0,0,-1
1.077356,-0.2552158,-0.04800004,-0.163839,0,1,0
1.077356,-0.2741657,-0.04800004,-0.1521806,0,1,0
1.077356,-0.2931156,-0.04800004,-0.1405222,0,1,0
1.077356,-0.3055882,-0.03231704,-0.1329311,0.1439324,0.9884121,0.04821971
1.077356,-0.1986843,-0.07405818,-0.1749999,0,0,-1
1.077356,-0.2068719,-0.04800004,-0.1700994,0,1,0
1.077356,-0.2258217,-0.04800004,-0.158441,0,1,0
1.077356,-0.2447716,-0.04800004,-0.1467827,0,1,0
1.077356,-0.2599695,-0.03891557,-0.1374803,0.1536413,0.9871642,0.04360154
1.077356,-0.2779644,-0.03660327,-0.1264215,0.1536413,0.9871642,0.04360154
1.077356,-0.2960718,-0.03456336,-0.1152922,0.1439324,0.9884121,0.04821971
1.130986,-0.3788521,-0.07020468,-0.1749999,0,0,-1
1.130986,-0.3856355,-0.04426062,-0.1706968,0.2862273,-0.002649706,-0.958158
1.130986,-0.5197691,-0.74,-0.05831611,0,1,0
1.130986,-0.3420301,-0.05675066,-0.1749999,0,0,-1
1.130986,-0.3571994,-0.04800004,-0.1652349,0,1,0
1.130986,-0.3724479,-0.03941226,-0.1554183,0.003358786,0.9997435,-0.02240162
1.130986,-0.5089461,-0.74,-0.04149759,0,1,0
1.130986,-0.3075021,-0.04800004,-0.1735058,0,1,0
1.130986,-0.3269393,-0.04800004,-0.1609611,0,1,0
1.130986,-0.3421906,-0.03941798,-0.1511427,0.003358786,0.9997435,-0.02240162
1.130986,-0.3614603,-0.03907466,-0.138707,0.003358786,0.9997435,-0.02240162
1.130986,-0.4981231,-0.74,-0.02467903,0,1,0
1.130986,-0.5175603,-0.74,-0.01213434,0,1,0
1.130986,-0.2682095,-0.0693332,-0.1749999,0,0,-1
1.130986,-0.277242,-0.04800004,-0.1692319,0,1,0
1.130986,-0.2966791,-0.04800004,-0.1566873,0,1,0
1.130986,-0.3079086,-0.03117138,-0.1494884,0.1439324,0.9884121,0.04821971
1.130986,-0.331203,-0.0390805,-0.1344313,0.003358786,0.9997435,-0.02240162
1.130986,-0.3504727,-0.03873712,-0.1219957,0.003358786,0.9997435,-0.02240162
1.130986,-0.4873002,-0.74,-0.007860482,0,1,0
1.130986,-0.5067374,-0.74,0.00468421,0,1,0
1.130986,-0.2313875,-0.05587906,-0.1749999,0,0,-1
1.130986,-0.2469819,-0.04800004,-0.1649581,0,1,0
1.130986,-0.266419,-0.04800004,-0.1524133,0,1,0
1.130986,-0.2858562,-0.04800004,-0.1398687,0,1,0
1.130986,-0.298193,-0.0334419,-0.1319486,0.1439324,0.9884121,0.04821971
1.130986,-0.3166051,-0.03134012,-0.1200715,0.1439324,0.9884121,0.04821971
1.130986,-0.3394851,-0.03839964,-0.1052844,0.003358786,0.9997435,-0.02240162
1.130986,-0.4801,-0.7474281,0.01131764,1,0,0
1.130986,-0.4959144,-0.74,0.02150273,0,1,0
1.130986,-0.5153516,-0.74,0.03404745,0,1,0
1.130986,-0.1972846,-0.04800004,-0.1732289,0,1,0
1.130986,-0.2167217,-0.04800004,-0.1606842,0,1,0
1.130986,-0.2361589,-0.04800004,-0.1481395,0,1,0
1.130986,-0.2517744,-0.04016435,-0.1380839,0.1536413,0.9871642,0.04360154
1.130986,-0.2700765,-0.03783727,-0.1262785,0.1536413,0.9871642,0.04360154
1.130986,-0.2886371,-0.03603995,-0.1143047,0.30366,0.9518348,0.04244157
1.130986,-0.3069036,-0.03363961,-0.1025225,0.1151217,0.9904833,0.07543085
1.130986,-0.3284975,-0.03806198,-0.08857307,0.003358786,0.9997435,-0.02240162
1.206098,-0.4551848,-0.04302466,-0.1914764,0.2862273,-0.002649706,-0.958158
1.206098,-0.4437349,-0.07800245,-0.1749999,0,0,-1
1.206098,-0.4421569,-0.03964227,-0.1761386,0.003358786,0.9997435,-0.02240162
1.206098,-0.4078396,-0.0697248,-0.1749999,0,0,-1
1.206098,-0.4109587,-0.03967619,-0.1729727,0.003358786,0.9997435,-0.02240162
1.206098,-0.4308531,-0.03931057,-0.1596389,0.003358786,0.9997435,-0.02240162
1.206098,-0.3719443,-0.06144714,-0.1749999,0,0,-1
1.206098,-0.3806414,-0.04126865,-0.1692132,0.2862273,-0.002649706,-0.958158
1.206098,-0.3996549,-0.03934443,-0.156473,0.003358786,0.9997435,-0.02240162
1.206098,-0.4195494,-0.03897882,-0.1431391,0.003358786,0.9997435,-0.02240162
1.206098,-0.336049,-0.05316961,-0.1749999,0,0,-1
1.206098,-0.3532285,-0.04800004,-0.163496,0,1,0
1.206098,-0.3684568,-0.03937823,-0.1533071,0.003358786,0.9997435,-0.02240162
1.206098,-0.3883511,-0.03901267,-0.1399733,0.003358786,0.9997435,-0.02240162
1.206098,-0.4082456,-0.03864712,-0.1266394,0.003358786,0.9997435,-0.02240162
1.206098,-0.3019102,-0.04800004,-0.173816,0,1,0
1.206098,-0.3220112,-0.04800004,-0.1603429,0,1,0
1.206098,-0.3372586,-0.03941214,-0.1501411,0.003358786,0.9997435,-0.02240162
1.206098,-0.357153,-0.03904653,-0.1368073,0.003358786,0.9997435,-0.02240162
1.206098,-0.3770473,-0.03868091,-0.1234735,0.003358786,0.9997435,-0.02240162
1.206098,-0.3969418,-0.03831536,-0.1101396,0.003358786,0.9997435,-0.02240162
1.206098,-0.2641468,-0.07198524,-0.1749999,0,0,-1
1.206098,-0.2706929,-0.04800004,-0.170663,0,1,0
1.206098,-0.2907939,-0.04800004,-0.1571899,0,1,0
1.206098,-0.3019956,-0.03225303,-0.149715,0.06445275,0.03926026,-0.9971482
1.206098,-0.3207676,-0.02990139,-0.1371377,0.1439324,0.9884121,0.04821971
1.206098,-0.3458492,-0.03871483,-0.1203076,0.003358786,0.9997435,-0.02240162
1.206098,-0.3657435,-0.03834915,-0.1069737,0.003358786,0.9997435,-0.02240162
1.206098,-0.385638,-0.0379836,-0.09363985,0.003358786,0.9997435,-0.02240162
1.206098,-0.2282515,-0.06370759,-0.1749999,0,0,-1
1.206098,-0.2394756,-0.04800004,-0.16751,0,1,0
1.206098,-0.2595766,-0.04800004,-0.1540369,0,1,0
1.206098,-0.2731942,-0.03652811,-0.1449336,0.1536413,0.9871642,0.04360154
1.206098,-0.2920471,-0.03431964,-0.1323017,0.1439324,0.9884121,0.04821971
1.206098,-0.3109422,-0.03218567,-0.1196415,0.1439324,0.9884121,0.04821971
1.206098,-0.3345453,-0.03838307,-0.1038078,0.003358786,0.9997435,-0.02240162
1.206098,-0.3544398,-0.03801751,-0.09047398,0.003358786,0.9997435,-0.02240162
1.206098,-0.3711587,-0.03203219,-0.07928051,-0.4596521,0.8686912,-0.1846499
1.206098,-0.1923562,-0.05543,-0.1749999,0,0,-1
1.206098,-0.2082583,-0.04800004,-0.164357,0,1,0
1.206098,-0.2283592,-0.04800004,-0.1508839,0,1,0
1.206098,-0.2484602,-0.04800004,-0.1374108,0,1,0
1.206098,-0.2633782,-0.03882897,-0.1274311,0.1536413,0.9871642,0.04360154
1.206098,-0.2821426,-0.03646374,-0.1148589,0.1536413,0.9871642,0.04360154
1.206098,-0.3011169,-0.03447002,-0.1021452,0.1439324,0.9884121,0.04821971
1.206098,-0.3232415,-0.03805131,-0.08730809,0.003358786,0.9997435,-0.02240162
1.206098,-0.3431359,-0.03768575,-0.07397427,0.003358786,0.9997435,-0.02240162
1.206098,-0.3630303,-0.03732014,-0.06064042,0.003358786,0.9997435,-0.02240162
1.259428,-0.4720105,-0.03988171,-0.1912997,0.003358786,0.9997435,-0.02240162
1.259428,-0.4923924,-0.03949237,-0.176981,0.003358786,0.9997435,-0.02240162
1.259428,-0.4423783,-0.04375267,-0.1876487,0.2862273,-0.002649706,-0.958158
1.259428,-0.4603817,-0.03955621,-0.1750298,0.003358786,0.9997435,-0.02240162
1.259428,-0.4807635,-0.03916687,-0.1607111,0.003358786,0.9997435,-0.02240162
1.259428,-0.4253373,-0.06777716,-0.1749999,0,0,-1
1.259428,-0.428371,-0.03962004,-0.1730786,0.003358786,0.9997435,-0.02240162
1.259428,-0.4487529,-0.0392307,-0.1587599,0.003358786,0.9997435,-0.02240162
1.259428,-0.4691347,-0.03884143,-0.1444413,0.003358786,0.9997435,-0.02240162
1.259428,-0.3905962,-0.06347054,-0.1749999,0,0,-1
1.259428,-0.3963602,-0.03968388,-0.1711274,0.003358786,0.9997435,-0.02240162
1.259428,-0.4167421,-0.0392946,-0.1568087,0.003358786,0.9997435,-0.02240162
1.259428,-0.437124,-0.03890526,-0.14249,0.003358786,0.9997435,-0.02240162
1.259428,-0.4575059,-0.03851593,-0.1281714,0.003358786,0.9997435,-0.02240162
1.259428,-0.355855,-0.05916405,-0.1749999,0,0,-1
1.259428,-0.3691325,-0.04740351,-0.1657582,0.2862273,-0.002649706,-0.958158
1.259428,-0.3847314,-0.03935838,-0.1548575,0.003358786,0.9997435,-0.02240162
1.259428,-0.4051132,-0.0389691,-0.1405389,0.003358786,0.9997435,-0.02240162
1.259428,-0.4254951,-0.03857976,-0.1262202,0.003358786,0.9997435,-0.02240162
1.259428,-0.445877,-0.03819042,-0.1119015,0.003358786,0.9997435,-0.02240162
1.259428,-0.3211139,-0.05485749,-0.1749999,0,0,-1
1.259428,-0.3374548,-0.04800004,-0.163569,0,1,0
1.259428,-0.3527206,-0.03942221,-0.1529063,0.003358786,0.9997435,-0.02240162
1.259428,-0.3731025,-0.03903288,-0.1385877,0.003358786,0.9997435,-0.02240162
1.259428,-0.3934843,-0.03864354,-0.1242691,0.003358786,0.9997435,-0.02240162
1.259428,-0.4138663,-0.03825426,-0.1099503,0.003358786,0.9997435,-0.02240162
1.259428,-0.4342482,-0.03786492,-0.09563167,0.003358786,0.9997435,-0.02240162
1.259428,-0.2863728,-0.05055082,-0.1749999,0,0,-1
1.259428,-0.3054042,-0.04800004,-0.1616463,0,1,0
1.259428,-0.3207099,-0.03948605,-0.1509551,0.003358786,0.9997435,-0.02240162
1.259428,-0.3410918,-0.03909671,-0.1366365,0.003358786,0.9997435,-0.02240162
1.259428,-0.3614736,-0.03870738,-0.1223178,0.003358786,0.9997435,-0.02240162
1.259428,-0.3818555,-0.03831804,-0.1079992,0.003358786,0.9997435,-0.02240162
1.259428,-0.4022374,-0.03792876,-0.09368047,0.003358786,0.9997435,-0.02240162
1.259428,-0.4226193,-0.03753948,-0.07936183,0.003358786,0.9997435,-0.02240162
1.259428,-0.2527286,-0.04800004,-0.174216,0,1,0
1.259428,-0.2733537,-0.04800004,-0.1597236,0,1,0
1.259428,-0.2939787,-0.04800004,-0.1452311,0,1,0
1.259428,-0.3047353,-0.03220415,-0.1377909,0.1439324,0.9884121,0.04821971
1.259428,-0.3240185,-0.03005636,-0.1242573,0.1439324,0.9884121,0.04821971
1.259428,-0.3498447,-0.03838187,-0.106048,0.003358786,0.9997435,-0.02240162
1.259428,-0.3694165,-0.03669524,-0.09230822,0.3232217,-0.03002329,-0.9458469
1.259428,-0.3906085,-0.0376032,-0.07741062,0.003358786,0.9997435,-0.02240162
1.259428,-0.4109904,-0.03721392,-0.06309196,0.003358786,0.9997435,-0.02240162
1.259428,-0.2165454,-0.07439864,-0.1749999,0,0,-1
1.259428,-0.2206779,-0.04800004,-0.1722933,0,1,0
1.259428,-0.2413031,-0.04800004,-0.1578009,0,1,0
1.259428,-0.2585633,-0.04261434,-0.1457129,0.3619319,-0.007228416,-0.9321765
1.259428,-0.2754698,-0.03666222,-0.1338778,0.1536413,0.9871642,0.04360154
1.259428,-0.2947499,-0.03450924,-0.1203466,0.1439324,0.9884121,0.04821971
1.259428,-0.314107,-0.0324797,-0.1067602,0.1151217,0.9904833,0.07543085
1.259428,-0.3382159,-0.03805637,-0.08977808,0.003358786,0.9997435,-0.02240162
1.259428,-0.3585978,-0.0376671,-0.07545941,0.003358786,0.9997435,-0.02240162
1.259428,-0.375136,-0.03112483,-0.06388757,0.4865437,0.8625461,0.1388861
1.259428,-0.3993616,-0.03688842,-0.04682213,0.003358786,0.9997435,-0.02240162
1.259428,-0.1886274,-0.04800004,-0.1703706,0,1,0
1.259428,-0.2092524,-0.04800004,-0.1558782,0,1,0
1.259428,-0.2298776,-0.04800004,-0.1413857,0,1,0
1.259428,-0.247531,-0.04324347,-0.1290168,0.9707819,-0.1504837,0.1869148
1.259428,-0.2654958,-0.03898549,-0.1164255,0.1536413,0.9871642,0.04360154
1.259428,-0.2846308,-0.03660035,-0.1029978,0.1536413,0.9871642,0.04360154
1.259428,-0.3042322,-0.03496188,-0.08923687,0.1151217,0.9904833,0.07543085
1.259428,-0.3265871,-0.03773087,-0.07350825,0.003358786,0.9997435,-0.02240162
1.259428,-0.346969,-0.03734159,-0.05918956,0.003358786,0.9997435,-0.02240162
1.259428,-0.3673508,-0.03695226,-0.04487091,0.003358786,0.9997435,-0.02240162
1.259428,-0.3842318,-0.03095877,-0.03305408,0.4865437,0.8625461,0.1388861
1.316124,-0.4892315,-0.03976876,-0.1888404,0.003358786,0.9997435,-0.02240162
1.316124,-0.5158749,-0.04800004,-0.1688153,0,1,0
1.316124,-0.4563152,-0.03987229,-0.188529,0.003358786,0.9997435,-0.02240162
1.316124,-0.4770678,-0.0394538,-0.1729649,0.003358786,0.9997435,-0.02240162
1.316124,-0.4978205,-0.03903538,-0.1574006,0.003358786,0.9997435,-0.02240162
1.316124,-0.5249632,-0.04800004,-0.1369974,0,1,0
1.316124,-0.4408526,-0.06560516,-0.1749999,0,0,-1
1.316124,-0.4441516,-0.03955752,-0.1726534,0.003358786,0.9997435,-0.02240162
1.316124,-0.4649042,-0.03913903,-0.1570893,0.003358786,0.9997435,-0.02240162
1.316124,-0.4856568,-0.03872049,-0.1415251,0.003358786,0.9997435,-0.02240162
1.316124,-0.5064094,-0.03830206,-0.125961,0.003358786,0.9997435,-0.02240162
1.316124,-0.4075251,-0.06510496,-0.1749999,0,0,-1
1.316124,-0.4112354,-0.03966105,-0.1723419,0.003358786,0.9997435,-0.02240162
